Core, 0
Cumulative Cycles, 12262883            
Cumulative Instructions, 20000000            
Cumulative IPC, 1.63094
Periodic Cycles, 5989645             
Periodic Instructions, 9999995             
Periodic IPC, 1.66955

BTB_ON_PATH_MISS_count,        129361
BTB_ON_PATH_MISS_pct,        8.048
BTB_ON_PATH_MISS_total_count,        274754
BTB_ON_PATH_MISS_total_pct,        8.536

BTB_ON_PATH_HIT_count,       1477935
BTB_ON_PATH_HIT_pct,       91.952
BTB_ON_PATH_HIT_total_count,       2943843
BTB_ON_PATH_HIT_total_pct,       91.464
BTB_ON_PATH_HIT_sum_count,       1607296
BTB_ON_PATH_HIT_sum_pct,      100.000
BTB_ON_PATH_HIT_sum_total_count,       3218597
BTB_ON_PATH_HIT_sum_total_pct,      100.000
BTB_ON_PATH_HIT_mean,         0.92
BTB_ON_PATH_HIT_stddev,         0.89
BTB_ON_PATH_HIT_total_mean,         0.91
BTB_ON_PATH_HIT_total_stddev,         0.88

BTB_OFF_PATH_MISS_count,        450898
BTB_OFF_PATH_MISS_pct,        8.081
BTB_OFF_PATH_MISS_total_count,        969412
BTB_OFF_PATH_MISS_total_pct,        8.493

BTB_OFF_PATH_HIT_count,       5128729
BTB_OFF_PATH_HIT_pct,       91.919
BTB_OFF_PATH_HIT_total_count,      10444270
BTB_OFF_PATH_HIT_total_pct,       91.507
BTB_OFF_PATH_HIT_sum_count,       5579627
BTB_OFF_PATH_HIT_sum_pct,      100.000
BTB_OFF_PATH_HIT_sum_total_count,      11413682
BTB_OFF_PATH_HIT_sum_total_pct,      100.000
BTB_OFF_PATH_HIT_mean,         0.92
BTB_OFF_PATH_HIT_stddev,         0.88
BTB_OFF_PATH_HIT_total_mean,         0.92
BTB_OFF_PATH_HIT_total_stddev,         0.88

BTB_ON_PATH_WRITE_count,         81181
BTB_ON_PATH_WRITE_pct,       99.844
BTB_ON_PATH_WRITE_total_count,        162119
BTB_ON_PATH_WRITE_total_pct,       99.656

BTB_OFF_PATH_WRITE_count,           127
BTB_OFF_PATH_WRITE_pct,        0.156
BTB_OFF_PATH_WRITE_total_count,           560
BTB_OFF_PATH_WRITE_total_pct,        0.344
BTB_OFF_PATH_WRITE_sum_count,         81308
BTB_OFF_PATH_WRITE_sum_pct,      100.000
BTB_OFF_PATH_WRITE_sum_total_count,        162679
BTB_OFF_PATH_WRITE_sum_total_pct,      100.000
BTB_OFF_PATH_WRITE_mean,         0.00
BTB_OFF_PATH_WRITE_stddev,         0.04
BTB_OFF_PATH_WRITE_total_mean,         0.00
BTB_OFF_PATH_WRITE_total_stddev,         0.06

BP_ON_PATH_CORRECT_count,       1497018
BP_ON_PATH_CORRECT_pct,       93.139
BP_ON_PATH_CORRECT_total_count,       2993226
BP_ON_PATH_CORRECT_total_pct,       92.998

BP_ON_PATH_MISPREDICT_count,        110146
BP_ON_PATH_MISPREDICT_pct,        6.853
BP_ON_PATH_MISPREDICT_total_count,        225078
BP_ON_PATH_MISPREDICT_total_pct,        6.993

BP_ON_PATH_MISFETCH_count,           132
BP_ON_PATH_MISFETCH_pct,        0.008
BP_ON_PATH_MISFETCH_total_count,           293
BP_ON_PATH_MISFETCH_total_pct,        0.009
BP_ON_PATH_MISFETCH_sum_count,       1607296
BP_ON_PATH_MISFETCH_sum_pct,      100.000
BP_ON_PATH_MISFETCH_sum_total_count,       3218597
BP_ON_PATH_MISFETCH_sum_total_pct,      100.000
BP_ON_PATH_MISFETCH_mean,         0.07
BP_ON_PATH_MISFETCH_stddev,         0.24
BP_ON_PATH_MISFETCH_total_mean,         0.07
BP_ON_PATH_MISFETCH_total_stddev,         0.25

BP_OFF_PATH_CORRECT_count,       5400874
BP_OFF_PATH_CORRECT_pct,       96.796
BP_OFF_PATH_CORRECT_total_count,      11051869
BP_OFF_PATH_CORRECT_total_pct,       96.830

BP_OFF_PATH_MISPREDICT_count,           910
BP_OFF_PATH_MISPREDICT_pct,        0.016
BP_OFF_PATH_MISPREDICT_total_count,          2605
BP_OFF_PATH_MISPREDICT_total_pct,        0.023

BP_OFF_PATH_MISFETCH_count,        177843
BP_OFF_PATH_MISFETCH_pct,        3.187
BP_OFF_PATH_MISFETCH_total_count,        359208
BP_OFF_PATH_MISFETCH_total_pct,        3.147
BP_OFF_PATH_MISFETCH_sum_count,       5579627
BP_OFF_PATH_MISFETCH_sum_pct,      100.000
BP_OFF_PATH_MISFETCH_sum_total_count,      11413682
BP_OFF_PATH_MISFETCH_sum_total_pct,      100.000
BP_OFF_PATH_MISFETCH_mean,         0.06
BP_OFF_PATH_MISFETCH_stddev,         0.35
BP_OFF_PATH_MISFETCH_total_mean,         0.06
BP_OFF_PATH_MISFETCH_total_stddev,         0.34

LATE_BP_ON_PATH_CORRECT_count,       1607296
LATE_BP_ON_PATH_CORRECT_pct,      100.000
LATE_BP_ON_PATH_CORRECT_total_count,       3218597
LATE_BP_ON_PATH_CORRECT_total_pct,      100.000

LATE_BP_ON_PATH_MISPREDICT_count,             0
LATE_BP_ON_PATH_MISPREDICT_pct,        0.000
LATE_BP_ON_PATH_MISPREDICT_total_count,             0
LATE_BP_ON_PATH_MISPREDICT_total_pct,        0.000

LATE_BP_ON_PATH_MISFETCH_count,             0
LATE_BP_ON_PATH_MISFETCH_pct,        0.000
LATE_BP_ON_PATH_MISFETCH_total_count,             0
LATE_BP_ON_PATH_MISFETCH_total_pct,        0.000
LATE_BP_ON_PATH_MISFETCH_sum_count,       1607296
LATE_BP_ON_PATH_MISFETCH_sum_pct,      100.000
LATE_BP_ON_PATH_MISFETCH_sum_total_count,       3218597
LATE_BP_ON_PATH_MISFETCH_sum_total_pct,      100.000
LATE_BP_ON_PATH_MISFETCH_mean,         0.00
LATE_BP_ON_PATH_MISFETCH_stddev,         0.00
LATE_BP_ON_PATH_MISFETCH_total_mean,         0.00
LATE_BP_ON_PATH_MISFETCH_total_stddev,         0.00

LATE_BP_OFF_PATH_CORRECT_count,       5579627
LATE_BP_OFF_PATH_CORRECT_pct,      100.000
LATE_BP_OFF_PATH_CORRECT_total_count,      11413682
LATE_BP_OFF_PATH_CORRECT_total_pct,      100.000

LATE_BP_OFF_PATH_MISPREDICT_count,             0
LATE_BP_OFF_PATH_MISPREDICT_pct,        0.000
LATE_BP_OFF_PATH_MISPREDICT_total_count,             0
LATE_BP_OFF_PATH_MISPREDICT_total_pct,        0.000

LATE_BP_OFF_PATH_MISFETCH_count,             0
LATE_BP_OFF_PATH_MISFETCH_pct,        0.000
LATE_BP_OFF_PATH_MISFETCH_total_count,             0
LATE_BP_OFF_PATH_MISFETCH_total_pct,        0.000
LATE_BP_OFF_PATH_MISFETCH_sum_count,       5579627
LATE_BP_OFF_PATH_MISFETCH_sum_pct,      100.000
LATE_BP_OFF_PATH_MISFETCH_sum_total_count,      11413682
LATE_BP_OFF_PATH_MISFETCH_sum_total_pct,      100.000
LATE_BP_OFF_PATH_MISFETCH_mean,         0.00
LATE_BP_OFF_PATH_MISFETCH_stddev,         0.00
LATE_BP_OFF_PATH_MISFETCH_total_mean,         0.00
LATE_BP_OFF_PATH_MISFETCH_total_stddev,         0.00

BP_ON_PATH_CONF_PVN_count,             0
BP_ON_PATH_CONF_PVN_pct,         -nan
BP_ON_PATH_CONF_PVN_total_count,             0
BP_ON_PATH_CONF_PVN_total_pct,         -nan

BP_ON_PATH_CONF_PVN_BOT_count,             0
BP_ON_PATH_CONF_PVN_BOT_pct,         -nan
BP_ON_PATH_CONF_PVN_BOT_total_count,             0
BP_ON_PATH_CONF_PVN_BOT_total_pct,         -nan
BP_ON_PATH_CONF_PVN_BOT_sum_count,             0
BP_ON_PATH_CONF_PVN_BOT_sum_pct,         -nan
BP_ON_PATH_CONF_PVN_BOT_sum_total_count,             0
BP_ON_PATH_CONF_PVN_BOT_sum_total_pct,         -nan
BP_ON_PATH_CONF_PVN_BOT_mean,         -nan
BP_ON_PATH_CONF_PVN_BOT_stddev,         -nan
BP_ON_PATH_CONF_PVN_BOT_total_mean,         -nan
BP_ON_PATH_CONF_PVN_BOT_total_stddev,         -nan

BP_ON_PATH_CONF_PVP_count,             0
BP_ON_PATH_CONF_PVP_pct,         -nan
BP_ON_PATH_CONF_PVP_total_count,             0
BP_ON_PATH_CONF_PVP_total_pct,         -nan

BP_ON_PATH_CONF_PVP_BOT_count,             0
BP_ON_PATH_CONF_PVP_BOT_pct,         -nan
BP_ON_PATH_CONF_PVP_BOT_total_count,             0
BP_ON_PATH_CONF_PVP_BOT_total_pct,         -nan
BP_ON_PATH_CONF_PVP_BOT_sum_count,             0
BP_ON_PATH_CONF_PVP_BOT_sum_pct,         -nan
BP_ON_PATH_CONF_PVP_BOT_sum_total_count,             0
BP_ON_PATH_CONF_PVP_BOT_sum_total_pct,         -nan
BP_ON_PATH_CONF_PVP_BOT_mean,         -nan
BP_ON_PATH_CONF_PVP_BOT_stddev,         -nan
BP_ON_PATH_CONF_PVP_BOT_total_mean,         -nan
BP_ON_PATH_CONF_PVP_BOT_total_stddev,         -nan

BP_ON_PATH_CONF_SPEC_count,             0
BP_ON_PATH_CONF_SPEC_pct,         -nan
BP_ON_PATH_CONF_SPEC_total_count,             0
BP_ON_PATH_CONF_SPEC_total_pct,         -nan

BP_ON_PATH_CONF_SPEC_BOT_count,             0
BP_ON_PATH_CONF_SPEC_BOT_pct,         -nan
BP_ON_PATH_CONF_SPEC_BOT_total_count,             0
BP_ON_PATH_CONF_SPEC_BOT_total_pct,         -nan
BP_ON_PATH_CONF_SPEC_BOT_sum_count,             0
BP_ON_PATH_CONF_SPEC_BOT_sum_pct,         -nan
BP_ON_PATH_CONF_SPEC_BOT_sum_total_count,             0
BP_ON_PATH_CONF_SPEC_BOT_sum_total_pct,         -nan
BP_ON_PATH_CONF_SPEC_BOT_mean,         -nan
BP_ON_PATH_CONF_SPEC_BOT_stddev,         -nan
BP_ON_PATH_CONF_SPEC_BOT_total_mean,         -nan
BP_ON_PATH_CONF_SPEC_BOT_total_stddev,         -nan

CRS_MISS_ON_PATH_count,           132
CRS_MISS_ON_PATH_pct,        0.050
CRS_MISS_ON_PATH_total_count,           298
CRS_MISS_ON_PATH_total_pct,        0.057

CRS_HIT_ON_PATH_count,        263159
CRS_HIT_ON_PATH_pct,       99.950
CRS_HIT_ON_PATH_total_count,        525764
CRS_HIT_ON_PATH_total_pct,       99.943
CRS_HIT_ON_PATH_sum_count,        263291
CRS_HIT_ON_PATH_sum_pct,      100.000
CRS_HIT_ON_PATH_sum_total_count,        526062
CRS_HIT_ON_PATH_sum_total_pct,      100.000
CRS_HIT_ON_PATH_mean,         1.00
CRS_HIT_ON_PATH_stddev,         1.00
CRS_HIT_ON_PATH_total_mean,         1.00
CRS_HIT_ON_PATH_total_stddev,         1.00

CRS_MISS_OFF_PATH_count,        178749
CRS_MISS_OFF_PATH_pct,       24.637
CRS_MISS_OFF_PATH_total_count,        361146
CRS_MISS_OFF_PATH_total_pct,       24.402

CRS_HIT_OFF_PATH_count,        546773
CRS_HIT_OFF_PATH_pct,       75.363
CRS_HIT_OFF_PATH_total_count,       1118819
CRS_HIT_OFF_PATH_total_pct,       75.598
CRS_HIT_OFF_PATH_sum_count,        725522
CRS_HIT_OFF_PATH_sum_pct,      100.000
CRS_HIT_OFF_PATH_sum_total_count,       1479965
CRS_HIT_OFF_PATH_sum_total_pct,      100.000
CRS_HIT_OFF_PATH_mean,         0.75
CRS_HIT_OFF_PATH_stddev,         0.69
CRS_HIT_OFF_PATH_total_mean,         0.76
CRS_HIT_OFF_PATH_total_stddev,         0.69

CRS_CLOBBER_count,             0
CRS_CLOBBER_total_count,             0

TARG_ON_PATH_MISS_count,            43
TARG_ON_PATH_MISS_pct,        9.908
TARG_ON_PATH_MISS_total_count,           148
TARG_ON_PATH_MISS_total_pct,       16.354

TARG_ON_PATH_HIT_count,           391
TARG_ON_PATH_HIT_pct,       90.092
TARG_ON_PATH_HIT_total_count,           757
TARG_ON_PATH_HIT_total_pct,       83.646
TARG_ON_PATH_HIT_sum_count,           434
TARG_ON_PATH_HIT_sum_pct,      100.000
TARG_ON_PATH_HIT_sum_total_count,           905
TARG_ON_PATH_HIT_sum_total_pct,      100.000
TARG_ON_PATH_HIT_mean,         0.90
TARG_ON_PATH_HIT_stddev,         0.86
TARG_ON_PATH_HIT_total_mean,         0.84
TARG_ON_PATH_HIT_total_stddev,         0.78

TARG_OFF_PATH_MISS_count,           515
TARG_OFF_PATH_MISS_pct,       91.150
TARG_OFF_PATH_MISS_total_count,          1430
TARG_OFF_PATH_MISS_total_pct,       93.220

TARG_OFF_PATH_HIT_count,            50
TARG_OFF_PATH_HIT_pct,        8.850
TARG_OFF_PATH_HIT_total_count,           104
TARG_OFF_PATH_HIT_total_pct,        6.780
TARG_OFF_PATH_HIT_sum_count,           565
TARG_OFF_PATH_HIT_sum_pct,      100.000
TARG_OFF_PATH_HIT_sum_total_count,          1534
TARG_OFF_PATH_HIT_sum_total_pct,      100.000
TARG_OFF_PATH_HIT_mean,         0.09
TARG_OFF_PATH_HIT_stddev,         0.27
TARG_OFF_PATH_HIT_total_mean,         0.07
TARG_OFF_PATH_HIT_total_stddev,         0.24

TARG_ON_PATH_WRITE_count,           434
TARG_ON_PATH_WRITE_pct,       93.737
TARG_ON_PATH_WRITE_total_count,           905
TARG_ON_PATH_WRITE_total_pct,       95.163

TARG_OFF_PATH_WRITE_count,            29
TARG_OFF_PATH_WRITE_pct,        6.263
TARG_OFF_PATH_WRITE_total_count,            46
TARG_OFF_PATH_WRITE_total_pct,        4.837
TARG_OFF_PATH_WRITE_sum_count,           463
TARG_OFF_PATH_WRITE_sum_pct,      100.000
TARG_OFF_PATH_WRITE_sum_total_count,           951
TARG_OFF_PATH_WRITE_sum_total_pct,      100.000
TARG_OFF_PATH_WRITE_mean,         0.06
TARG_OFF_PATH_WRITE_stddev,         0.24
TARG_OFF_PATH_WRITE_total_mean,         0.05
TARG_OFF_PATH_WRITE_total_stddev,         0.21

TARG_HYBRID_CORRECT_TAGLESS_count,             0
TARG_HYBRID_CORRECT_TAGLESS_pct,         -nan
TARG_HYBRID_CORRECT_TAGLESS_total_count,             0
TARG_HYBRID_CORRECT_TAGLESS_total_pct,         -nan

TARG_HYBRID_CORRECT_TAGGED_count,             0
TARG_HYBRID_CORRECT_TAGGED_pct,         -nan
TARG_HYBRID_CORRECT_TAGGED_total_count,             0
