Core, 0
Cumulative Cycles, 14065743            
Cumulative Instructions, 20000000            
Cumulative IPC, 1.42189
Periodic Cycles, 7016118             
Periodic Instructions, 10000000            
Periodic IPC, 1.42529

ICACHE_MISS_count,          4293
ICACHE_MISS_pct,        5.192
ICACHE_MISS_total_count,          8158
ICACHE_MISS_total_pct,        4.249

ICACHE_HIT_count,         78388
ICACHE_HIT_pct,       94.808
ICACHE_HIT_total_count,        183841
ICACHE_HIT_total_pct,       95.751
ICACHE_HIT_sum_count,         82681
ICACHE_HIT_sum_pct,      100.000
ICACHE_HIT_sum_total_count,        191999
ICACHE_HIT_sum_total_pct,      100.000
ICACHE_HIT_mean,         0.95
ICACHE_HIT_stddev,         0.92
ICACHE_HIT_total_mean,         0.96
ICACHE_HIT_total_stddev,         0.94

ICACHE_MISS_ONPATH_count,          3603
ICACHE_MISS_ONPATH_pct,       83.927
ICACHE_MISS_ONPATH_total_count,          6216
ICACHE_MISS_ONPATH_total_pct,       76.195

ICACHE_MISS_OFFPATH_count,           690
ICACHE_MISS_OFFPATH_pct,       16.073
ICACHE_MISS_OFFPATH_total_count,          1942
ICACHE_MISS_OFFPATH_total_pct,       23.805
ICACHE_MISS_OFFPATH_sum_count,          4293
ICACHE_MISS_OFFPATH_sum_pct,      100.000
ICACHE_MISS_OFFPATH_sum_total_count,          8158
ICACHE_MISS_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_OFFPATH_mean,         0.16
ICACHE_MISS_OFFPATH_stddev,         0.34
ICACHE_MISS_OFFPATH_total_mean,         0.24
ICACHE_MISS_OFFPATH_total_stddev,         0.39

ICACHE_MISS_NOT_PREFETCHED_count,            33
ICACHE_MISS_NOT_PREFETCHED_pct,        0.769
ICACHE_MISS_NOT_PREFETCHED_total_count,           237
ICACHE_MISS_NOT_PREFETCHED_total_pct,        2.927

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_pct,        0.000

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_count,           951
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_pct,       22.163
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_count,          2342
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_pct,       28.921

ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_count,          3307
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_pct,       77.068
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_count,          5519
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_pct,       68.153
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_count,          4291
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_count,          8098
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_mean,         3.75
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_stddev,         3.32
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_mean,         3.59
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_stddev,         3.00

ICACHE_HIT_ONPATH_count,         65254
ICACHE_HIT_ONPATH_pct,       83.245
ICACHE_HIT_ONPATH_total_count,        133547
ICACHE_HIT_ONPATH_total_pct,       72.643

ICACHE_HIT_OFFPATH_count,         13134
ICACHE_HIT_OFFPATH_pct,       16.755
ICACHE_HIT_OFFPATH_total_count,         50294
ICACHE_HIT_OFFPATH_total_pct,       27.357
ICACHE_HIT_OFFPATH_sum_count,         78388
ICACHE_HIT_OFFPATH_sum_pct,      100.000
ICACHE_HIT_OFFPATH_sum_total_count,        183841
ICACHE_HIT_OFFPATH_sum_total_pct,      100.000
ICACHE_HIT_OFFPATH_mean,         0.17
ICACHE_HIT_OFFPATH_stddev,         0.35
ICACHE_HIT_OFFPATH_total_mean,         0.27
ICACHE_HIT_OFFPATH_total_stddev,         0.41

ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_count,             0
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_pct,         -nan

ICACHE_HIT_ONPATH_SAT_BY_ONPATH_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_total_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_mean,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_stddev,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_mean,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_stddev,         -nan

ICACHE_HIT_OFFPATH_SAT_BY_OFFPATH_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_OFFPATH_pct,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_OFFPATH_total_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_OFFPATH_total_pct,         -nan

ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_pct,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_total_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_total_pct,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_sum_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_sum_pct,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_sum_total_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_sum_total_pct,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_mean,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_stddev,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_total_mean,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_total_stddev,         -nan

ICACHE_HIT_BY_FDIP_ONPATH_count,             0
ICACHE_HIT_BY_FDIP_ONPATH_pct,         -nan
ICACHE_HIT_BY_FDIP_ONPATH_total_count,             0
ICACHE_HIT_BY_FDIP_ONPATH_total_pct,         -nan

ICACHE_HIT_BY_FDIP_OFFPATH_count,             0
ICACHE_HIT_BY_FDIP_OFFPATH_pct,         -nan
ICACHE_HIT_BY_FDIP_OFFPATH_total_count,             0
ICACHE_HIT_BY_FDIP_OFFPATH_total_pct,         -nan
ICACHE_HIT_BY_FDIP_OFFPATH_sum_count,             0
ICACHE_HIT_BY_FDIP_OFFPATH_sum_pct,         -nan
ICACHE_HIT_BY_FDIP_OFFPATH_sum_total_count,             0
ICACHE_HIT_BY_FDIP_OFFPATH_sum_total_pct,         -nan
ICACHE_HIT_BY_FDIP_OFFPATH_mean,         -nan
ICACHE_HIT_BY_FDIP_OFFPATH_stddev,         -nan
ICACHE_HIT_BY_FDIP_OFFPATH_total_mean,         -nan
ICACHE_HIT_BY_FDIP_OFFPATH_total_stddev,         -nan

ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_count,          2479
ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_pct,       58.316
ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_total_count,          4007
ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_total_pct,       51.064

ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_count,          1772
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_pct,       41.684
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_total_count,          3840
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_total_pct,       48.936
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_sum_count,          4251
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_sum_pct,      100.000
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_sum_total_count,          7847
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_mean,         0.42
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_stddev,         0.46
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_total_mean,         0.49
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_total_stddev,         0.49

ICACHE_HIT_ONPATH_BY_FDIP_count,             0
ICACHE_HIT_ONPATH_BY_FDIP_pct,        0.000
ICACHE_HIT_ONPATH_BY_FDIP_total_count,             0
ICACHE_HIT_ONPATH_BY_FDIP_total_pct,        0.000

ICACHE_HIT_OFFPATH_BY_FDIP_count,             0
ICACHE_HIT_OFFPATH_BY_FDIP_pct,        0.000
ICACHE_HIT_OFFPATH_BY_FDIP_total_count,             0
ICACHE_HIT_OFFPATH_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_count,          3564
ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_pct,       83.154
ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_total_count,          5966
ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_total_pct,       73.256

ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_count,           687
ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_pct,       16.029
ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_total_count,          1881
ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_total_pct,       23.097

ICACHE_MISS_TOO_EARLY_ONPATH_count,             0
ICACHE_MISS_TOO_EARLY_ONPATH_pct,        0.000
ICACHE_MISS_TOO_EARLY_ONPATH_total_count,             0
ICACHE_MISS_TOO_EARLY_ONPATH_total_pct,        0.000

ICACHE_MISS_TOO_EARLY_OFFPATH_count,             0
ICACHE_MISS_TOO_EARLY_OFFPATH_pct,        0.000
ICACHE_MISS_TOO_EARLY_OFFPATH_total_count,             0
ICACHE_MISS_TOO_EARLY_OFFPATH_total_pct,        0.000

ICACHE_MISS_NOT_PREFETCHED_ONPATH_count,            33
ICACHE_MISS_NOT_PREFETCHED_ONPATH_pct,        0.770
ICACHE_MISS_NOT_PREFETCHED_ONPATH_total_count,           237
ICACHE_MISS_NOT_PREFETCHED_ONPATH_total_pct,        2.910

ICACHE_MISS_NOT_PREFETCHED_OFFPATH_count,             2
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_pct,        0.047
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_total_count,            60
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_total_pct,        0.737
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_sum_count,          4286
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_sum_pct,      100.000
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_sum_total_count,          8144
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_mean,         2.19
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_stddev,         0.51
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_total_mean,         2.38
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_total_stddev,         0.88

ICACHE_UNIQUE_MISSED_LINES_count,             0
ICACHE_UNIQUE_MISSED_LINES_total_count,             0

ICACHE_UNIQUE_HIT_LINES_count,             0
ICACHE_UNIQUE_HIT_LINES_total_count,             0

ICACHE_OVERTAKE_FDIP_count,             0
ICACHE_OVERTAKE_FDIP_total_count,             0

FT_UOP_CACHE_HIT_ON_PATH_count,       2303613
FT_UOP_CACHE_HIT_ON_PATH_pct,       97.098
FT_UOP_CACHE_HIT_ON_PATH_total_count,       4472081
FT_UOP_CACHE_HIT_ON_PATH_total_pct,       96.969

FT_UOP_CACHE_MISS_ICACHE_HIT_ON_PATH_count,         65254
FT_UOP_CACHE_MISS_ICACHE_HIT_ON_PATH_pct,        2.750
FT_UOP_CACHE_MISS_ICACHE_HIT_ON_PATH_total_count,        133547
FT_UOP_CACHE_MISS_ICACHE_HIT_ON_PATH_total_pct,        2.896

FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_count,          3603
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_pct,        0.152
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_total_count,          6216
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_total_pct,        0.135
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_sum_count,       2372470
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_sum_pct,      100.000
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_sum_total_count,       4611844
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_sum_total_pct,      100.000
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_mean,         0.03
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_stddev,         0.18
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_total_mean,         0.03
FT_UOP_CACHE_MISS_ICACHE_MISS_ON_PATH_total_stddev,         0.18

FT_UOP_CACHE_HIT_OFF_PATH_count,         52369
FT_UOP_CACHE_HIT_OFF_PATH_pct,       79.116
FT_UOP_CACHE_HIT_OFF_PATH_total_count,        156572
FT_UOP_CACHE_HIT_OFF_PATH_total_pct,       74.984

FT_UOP_CACHE_MISS_ICACHE_HIT_OFF_PATH_count,         13134
FT_UOP_CACHE_MISS_ICACHE_HIT_OFF_PATH_pct,       19.842
FT_UOP_CACHE_MISS_ICACHE_HIT_OFF_PATH_total_count,         50294
FT_UOP_CACHE_MISS_ICACHE_HIT_OFF_PATH_total_pct,       24.086

FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_count,           690
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_pct,        1.042
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_total_count,          1942
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_total_pct,        0.930
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_sum_count,         66193
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_sum_pct,      100.000
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_sum_total_count,        208808
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_sum_total_pct,      100.000
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_mean,         0.22
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_stddev,         0.39
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_total_mean,         0.26
FT_UOP_CACHE_MISS_ICACHE_MISS_OFF_PATH_total_stddev,         0.40

UOPS_SERVED_BY_ICACHE_ON_PATH_count,        576944
UOPS_SERVED_BY_ICACHE_ON_PATH_pct,        4.016
UOPS_SERVED_BY_ICACHE_ON_PATH_total_count,       1152799
UOPS_SERVED_BY_ICACHE_ON_PATH_total_pct,        4.079

UOPS_SERVED_BY_UOP_CACHE_ON_PATH_count,      13789708
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_pct,       95.984
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_total_count,      27111384
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_total_pct,       95.921
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_sum_count,      14366652
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_sum_pct,      100.000
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_sum_total_count,      28264183
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_sum_total_pct,      100.000
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_mean,         0.96
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_stddev,         0.94
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_total_mean,         0.96
UOPS_SERVED_BY_UOP_CACHE_ON_PATH_total_stddev,         0.94

UOPS_SERVED_BY_ICACHE_OFF_PATH_count,        134593
UOPS_SERVED_BY_ICACHE_OFF_PATH_pct,       24.735
UOPS_SERVED_BY_ICACHE_OFF_PATH_total_count,        659496
UOPS_SERVED_BY_ICACHE_OFF_PATH_total_pct,       34.562

UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_count,        409555
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_pct,       75.265
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_total_count,       1248680
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_total_pct,       65.438
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_sum_count,        544148
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_sum_pct,      100.000
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_sum_total_count,       1908176
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_sum_total_pct,      100.000
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_mean,         0.75
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_stddev,         0.69
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_total_mean,         0.65
UOPS_SERVED_BY_UOP_CACHE_OFF_PATH_total_stddev,         0.60

