Core, 0
Cumulative Cycles, 17107633            
Cumulative Instructions, 20000000            
Cumulative IPC, 1.16907
Periodic Cycles, 8574490             
Periodic Instructions, 9999999             
Periodic IPC, 1.16625

BTB_ON_PATH_MISS_count,        177613
BTB_ON_PATH_MISS_pct,       13.101
BTB_ON_PATH_MISS_total_count,        364916
BTB_ON_PATH_MISS_total_pct,       13.402

BTB_ON_PATH_HIT_count,       1178154
BTB_ON_PATH_HIT_pct,       86.899
BTB_ON_PATH_HIT_total_count,       2357997
BTB_ON_PATH_HIT_total_pct,       86.598
BTB_ON_PATH_HIT_sum_count,       1355767
BTB_ON_PATH_HIT_sum_pct,      100.000
BTB_ON_PATH_HIT_sum_total_count,       2722913
BTB_ON_PATH_HIT_sum_total_pct,      100.000
BTB_ON_PATH_HIT_mean,         0.87
BTB_ON_PATH_HIT_stddev,         0.82
BTB_ON_PATH_HIT_total_mean,         0.87
BTB_ON_PATH_HIT_total_stddev,         0.82

BTB_OFF_PATH_MISS_count,         96230
BTB_OFF_PATH_MISS_pct,       16.190
BTB_OFF_PATH_MISS_total_count,        211474
BTB_OFF_PATH_MISS_total_pct,       17.308

BTB_OFF_PATH_HIT_count,        498141
BTB_OFF_PATH_HIT_pct,       83.810
BTB_OFF_PATH_HIT_total_count,       1010349
BTB_OFF_PATH_HIT_total_pct,       82.692
BTB_OFF_PATH_HIT_sum_count,        594371
BTB_OFF_PATH_HIT_sum_pct,      100.000
BTB_OFF_PATH_HIT_sum_total_count,       1221823
BTB_OFF_PATH_HIT_sum_total_pct,      100.000
BTB_OFF_PATH_HIT_mean,         0.84
BTB_OFF_PATH_HIT_stddev,         0.78
BTB_OFF_PATH_HIT_total_mean,         0.83
BTB_OFF_PATH_HIT_total_stddev,         0.77

BTB_ON_PATH_WRITE_count,         32691
BTB_ON_PATH_WRITE_pct,       99.997
BTB_ON_PATH_WRITE_total_count,         65510
BTB_ON_PATH_WRITE_total_pct,       99.603

BTB_OFF_PATH_WRITE_count,             1
BTB_OFF_PATH_WRITE_pct,        0.003
BTB_OFF_PATH_WRITE_total_count,           261
BTB_OFF_PATH_WRITE_total_pct,        0.397
BTB_OFF_PATH_WRITE_sum_count,         32692
BTB_OFF_PATH_WRITE_sum_pct,      100.000
