3,86,36,45,54,45,11,3,16,26,42,3,7,52,4,54,125,3,4,5,69,65,10,4,4,31,68,45,12,7,3,80,79,80,64,11,9,3,12,12,16,33,3,3,3,27,22,48,3,4,3,4,35,3,4,84,17,13,9,17,3,53,18,3,3,4,17,10,9,58,57,3,3,22,52,18,50,3,92,3,17,10,9,22,18,3,10,17,18,3,17,18,3,17,
4,87,37,46,55,46,12,4,17,27,43,4,8,53,5,55,126,4,5,6,70,66,11,5,5,32,101,46,13,8,4,81,80,81,65,12,4,13,13,17,34,4,4,4,31,23,49,4,5,4,5,36,4,5,86,20,14,10,18,4,54,19,4,4,5,20,11,10,59,58,4,4,23,53,19,51,4,93,4,20,14,10,23,19,4,11,20,19,4,20,19,4,20,
5,88,38,47,56,47,13,5,18,28,44,5,9,54,6,56,127,5,6,7,71,67,12,6,6,33,102,47,14,9,5,82,81,82,66,13,5,14,14,18,35,5,5,5,32,24,50,5,6,5,6,37,5,6,87,24,15,11,22,5,55,20,5,5,6,24,12,11,60,59,5,5,24,54,20,52,5,94,5,24,15,11,24,20,5,12,24,20,5,24,20,5,24,
6,89,39,48,57,48,14,6,48,29,45,6,10,55,7,57,128,6,7,8,72,68,13,15,7,34,103,48,15,10,6,83,82,83,67,14,6,15,15,19,36,6,6,6,34,25,51,6,7,6,7,38,6,7,88,25,16,12,25,6,56,21,6,6,7,25,16,12,61,60,6,6,25,55,21,53,6,95,6,25,16,12,25,21,6,13,25,21,6,25,21,6,25,
7,90,40,49,58,49,15,7,49,30,46,7,11,56,8,58,129,14,8,9,73,69,14,19,8,35,104,49,16,7,84,83,84,68,15,7,19,16,20,37,7,7,7,35,26,52,7,8,7,8,39,7,8,89,27,17,13,26,7,57,22,7,7,8,27,17,13,62,61,7,7,26,56,22,54,7,96,7,27,17,13,26,22,7,14,27,22,7,27,22,7,27,
8,91,41,57,59,50,16,8,50,31,47,8,12,57,9,59,130,19,9,10,74,70,15,20,9,36,105,50,17,8,85,84,86,69,16,8,20,17,21,38,8,8,8,36,27,53,8,9,8,9,40,8,9,90,28,18,14,35,8,58,29,8,8,9,28,18,14,71,62,8,8,27,57,29,55,8,97,8,28,18,14,35,29,8,15,28,29,8,28,29,8,28,
80,92,42,60,60,51,45,48,51,32,49,73,58,32,60,159,94,101,26,75,71,22,79,77,37,106,51,72,53,87,85,87,70,85,42,21,18,29,39,41,45,37,28,54,54,80,35,41,52,47,91,100,19,18,52,61,59,101,43,82,40,31,19,18,72,63,30,30,28,58,56,56,65,98,43,33,19,15,79,98,43,57,70,56,54,100,101,47,70,
